application_id,sector,region,legal_structure,years_in_operation,num_employees,annual_revenue_ghs,total_assets_ghs,current_ratio,debt_to_equity,profit_margin_pct,account_age_months,avg_monthly_transactions,avg_account_balance_ghs,previous_loans,previous_loan_performance,owner_age,owner_education,credit_bureau_score,owner_has_other_businesses,loan_amount_requested_ghs,loan_to_revenue_ratio,loan_purpose,loan_term_months,collateral_type,collateral_coverage_pct,interest_rate_pct,application_date,loan_status
APP001278,Healthcare,Ashanti,Sole Proprietorship,6,1,484585,698775,1.02,0.65,4.2,11,64,63086,0,No History,50,Secondary,647,No,164224,0.34,Equipment Purchase,48,Equipment,100.7,20.0,2024-10-10,Performing
APP001279,Agriculture,Western,Limited Liability,5,14,1895045,2475262,0.9,1.34,0.5,25,66,273209,1,Excellent,49,Secondary,778,Yes,242763,0.13,Working Capital,48,Inventory,117.1,29.2,2025-08-02,Performing
APP001280,Manufacturing,Northern,Sole Proprietorship,4,32,251722,298931,0.61,1.93,2.3,38,42,34673,2,Excellent,37,Secondary,539,No,279310,1.11,Inventory,36,Equipment,86.4,25.5,2025-10-19,Performing
APP001281,Services,Ashanti,Limited Liability,11,2,41840,41432,4.0,0.69,24.8,23,71,2973,1,Excellent,61,Tertiary,630,No,184576,4.41,Working Capital,36,Personal Guarantee,24.4,21.4,2024-10-20,Performing
APP001282,Construction,Greater Accra,Partnership,5,5,540276,378678,1.85,1.21,27.9,27,50,73750,1,Poor,33,Tertiary,685,Yes,43460,0.08,Working Capital,18,Property,114.5,22.5,2024-11-13,Performing
APP001283,Services,Greater Accra,Limited Liability,4,4,1374378,1702529,0.88,0.38,29.5,21,66,123145,0,No History,25,Secondary,559,No,146406,0.11,Expansion,24,Equipment,94.4,20.6,2025-10-29,Performing
APP001284,Agriculture,Central,Limited Liability,4,25,77363,115538,1.34,2.29,21.1,21,75,5568,1,Poor,25,Tertiary,428,Yes,258005,3.33,Working Capital,24,Personal Guarantee,16.3,21.9,2024-07-08,Non-Performing
APP001285,Trading,Central,Sole Proprietorship,2,8,491200,620427,0.91,3.68,13.6,36,55,29548,0,No History,40,Secondary,457,No,154058,0.31,Expansion,18,Personal Guarantee,20.8,28.1,2025-11-03,Non-Performing
APP001286,Manufacturing,Greater Accra,Partnership,5,41,924342,568507,0.53,0.92,-9.2,32,26,137798,1,Fair,38,Tertiary,431,No,140542,0.15,Working Capital,24,Equipment,79.2,23.3,2024-07-22,Non-Performing
APP001287,Agriculture,Ashanti,Limited Liability,11,11,386081,404085,0.3,0.76,5.7,63,127,35221,1,Excellent,35,Secondary,750,Yes,72492,0.19,Working Capital,48,Vehicle,90.7,27.3,2024-08-21,Performing
APP001288,Trading,Ashanti,Sole Proprietorship,4,9,208142,240025,1.42,2.61,33.9,17,44,29949,2,Fair,43,Tertiary,672,Yes,24200,0.12,Working Capital,12,Inventory,82.5,30.5,2025-10-09,Performing
APP001289,Agriculture,Greater Accra,Cooperative,6,7,49274,60149,1.04,2.58,2.8,15,72,2914,0,No History,56,Secondary,684,Yes,382821,7.77,Working Capital,24,Property,146.4,22.4,2024-11-12,Performing
APP001290,Agriculture,Upper West,Partnership,4,16,103341,128944,2.2,2.12,26.2,10,82,13645,1,Good,47,Tertiary,703,No,57719,0.56,Working Capital,18,Vehicle,63.9,18.8,2024-10-30,Performing
APP001291,Trading,Greater Accra,Sole Proprietorship,5,1,310404,342157,0.66,0.48,8.7,19,98,16513,0,No History,49,Secondary,571,No,201632,0.65,Equipment Purchase,60,Property,65.1,25.7,2025-09-29,Performing
APP001292,Agriculture,Greater Accra,Sole Proprietorship,8,8,338809,271394,2.2,0.07,-24.1,21,27,14266,2,Excellent,29,Primary,815,Yes,500000,1.48,Equipment Purchase,60,Personal Guarantee,10.7,20.7,2025-04-19,Performing
APP001293,Services,Ashanti,Cooperative,2,6,218681,316645,2.37,1.17,15.7,15,60,34859,1,Excellent,35,Tertiary,648,Yes,148512,0.68,Expansion,24,Personal Guarantee,16.1,24.0,2025-01-06,Performing
APP001294,Construction,Eastern,Sole Proprietorship,1,15,123801,151903,2.0,1.76,23.2,27,117,6044,1,Good,50,Tertiary,613,No,193862,1.57,Working Capital,24,Inventory,89.6,24.7,2025-07-21,Performing
APP001295,Hospitality,Greater Accra,Limited Liability,9,6,269395,219060,1.78,0.93,7.4,32,146,25696,0,No History,43,Secondary,714,No,23491,0.09,Equipment Purchase,48,Property,137.1,31.4,2025-09-11,Performing
APP001296,Trading,Western,Limited Liability,3,2,502530,447296,0.97,2.54,22.8,27,56,73071,0,No History,47,Secondary,676,Yes,28928,0.06,Vehicle Purchase,12,Personal Guarantee,5.1,25.3,2025-10-09,Performing
APP001297,Agriculture,Ashanti,Sole Proprietorship,4,7,179666,256874,2.18,0.79,-12.0,12,79,24852,1,Fair,49,Tertiary,733,Yes,212134,1.18,Working Capital,24,Inventory,92.8,22.2,2024-09-03,Performing
APP001298,Agriculture,Greater Accra,Sole Proprietorship,18,2,41768,58422,1.94,0.28,-8.6,15,49,4032,1,Fair,43,Secondary,738,No,34558,0.83,Working Capital,12,Property,103.9,26.5,2025-05-11,Performing
APP001299,Services,Greater Accra,Limited Liability,8,1,117824,113656,1.12,0.92,10.5,23,72,13349,0,No History,60,Secondary,589,No,15656,0.13,Inventory,60,Equipment,78.2,27.3,2025-07-02,Performing
APP001300,Construction,Ashanti,Sole Proprietorship,2,15,609080,386446,0.3,1.66,13.7,37,102,70388,1,Good,35,Primary,635,Yes,11375,0.02,Equipment Purchase,18,Equipment,86.1,28.8,2024-09-01,Performing
APP001301,Agriculture,Greater Accra,Limited Liability,9,13,21670,13947,0.84,0.56,24.3,20,49,1152,2,Good,32,Tertiary,542,Yes,48211,2.22,Inventory,24,Personal Guarantee,28.4,20.3,2025-05-26,Non-Performing
APP001302,Technology,Volta,Sole Proprietorship,8,11,18483,15812,2.02,1.54,15.7,6,76,1371,0,No History,25,Primary,481,Yes,47605,2.58,Equipment Purchase,24,Equipment,106.8,29.2,2024-07-18,Performing
APP001303,Agriculture,Central,Partnership,0,27,695943,811615,1.28,1.17,-6.3,19,94,52973,2,Good,50,Tertiary,691,No,162409,0.23,Working Capital,48,Inventory,138.3,33.1,2025-01-01,Performing
APP001304,Services,Upper West,Limited Liability,5,3,270583,304615,0.72,3.63,10.6,22,84,23101,1,Fair,35,Tertiary,701,Yes,22267,0.08,Equipment Purchase,60,Inventory,84.2,29.1,2024-10-01,Performing
APP001305,Construction,Greater Accra,Sole Proprietorship,2,1,404496,473440,1.07,2.34,15.2,45,33,29475,1,Excellent,57,Postgraduate,451,Yes,237387,0.59,Expansion,12,Personal Guarantee,18.4,29.8,2025-04-30,Performing
APP001306,Transport,Upper East,Sole Proprietorship,5,6,44704,55681,1.12,5.0,-14.5,6,82,3137,1,Good,44,Postgraduate,559,No,17807,0.4,Equipment Purchase,36,Vehicle,128.7,22.3,2024-10-12,Performing
APP001307,Construction,Ashanti,Sole Proprietorship,16,5,473238,292048,0.51,0.45,7.5,32,35,39077,0,No History,37,Postgraduate,624,Yes,18288,0.04,Equipment Purchase,24,Equipment,97.9,30.8,2025-08-31,Performing
APP001308,Hospitality,Greater Accra,Sole Proprietorship,8,3,192486,133696,0.7,2.89,4.0,10,24,16458,1,Excellent,29,Tertiary,632,Yes,68765,0.36,Vehicle Purchase,12,Property,116.2,22.1,2024-09-04,Performing
APP001309,Trading,Greater Accra,Partnership,9,6,26745,24699,3.97,0.19,0.1,17,40,2633,2,Good,52,Secondary,793,No,63141,2.36,Equipment Purchase,24,Equipment,137.7,23.8,2025-08-14,Performing
APP001310,Hospitality,Greater Accra,Limited Liability,4,4,764227,565049,0.3,2.47,14.0,26,45,46483,1,Excellent,41,Secondary,566,No,106901,0.14,Expansion,60,Property,72.7,22.1,2024-08-23,Performing
APP001311,Agriculture,Western,Sole Proprietorship,9,1,137825,92037,1.06,0.27,-5.8,34,41,18551,0,No History,45,Primary,605,No,18478,0.13,Inventory,24,None,0.0,21.7,2025-02-24,Non-Performing
APP001312,Transport,Ashanti,Partnership,3,4,101184,119080,2.02,2.06,13.0,15,71,14497,1,Good,49,Tertiary,675,Yes,85226,0.84,Working Capital,18,None,0.0,24.0,2025-07-13,Performing
APP001313,Services,Greater Accra,Partnership,5,2,93064,124129,1.05,1.56,14.7,17,150,6493,1,Excellent,45,Tertiary,590,Yes,11179,0.12,Expansion,36,Inventory,91.9,19.4,2024-09-26,Performing
APP001314,Hospitality,Western,Sole Proprietorship,8,9,15000,19160,0.64,1.68,21.0,20,63,821,0,No History,31,Postgraduate,577,No,10000,0.67,Property Purchase,48,Property,134.2,21.3,2025-08-11,Performing
APP001315,Manufacturing,Greater Accra,Sole Proprietorship,8,3,431217,575819,0.79,0.16,-5.5,7,79,54625,2,Fair,48,Postgraduate,570,No,372510,0.86,Inventory,18,Equipment,80.8,20.1,2025-11-27,Non-Performing
APP001316,Services,Ashanti,Limited Liability,1,22,200559,240524,3.33,1.97,-10.1,15,103,30266,0,No History,51,Secondary,639,Yes,170510,0.85,Working Capital,18,Personal Guarantee,16.7,30.1,2025-01-18,Non-Performing
APP001317,Services,Ashanti,Limited Liability,14,36,116046,146428,1.64,0.28,11.3,43,137,5131,1,Good,46,Tertiary,605,Yes,59651,0.51,Equipment Purchase,24,Equipment,99.4,30.5,2024-07-01,Performing
APP001318,Construction,Central,Partnership,2,14,905736,764985,1.57,3.64,4.6,24,70,37798,1,Poor,49,Tertiary,678,Yes,10000,0.01,Working Capital,18,Vehicle,119.8,34.2,2025-03-15,Non-Performing
APP001319,Agriculture,Central,Partnership,19,1,21648,32335,0.96,0.75,40.0,31,41,1342,1,Excellent,50,Tertiary,650,No,37870,1.75,Expansion,24,Property,120.1,23.7,2025-10-31,Performing
APP001320,Agriculture,Ashanti,Sole Proprietorship,8,33,55670,42579,1.24,0.98,13.5,20,125,6801,0,No History,37,Tertiary,372,No,93784,1.68,Working Capital,12,Personal Guarantee,17.4,24.1,2025-06-25,Non-Performing
APP001321,Trading,Ashanti,Partnership,8,35,64556,51195,0.44,2.87,8.7,6,56,10056,1,Good,36,Postgraduate,471,No,37789,0.59,Working Capital,18,Personal Guarantee,28.4,27.1,2025-07-15,Performing
APP001322,Agriculture,Ashanti,Partnership,3,7,81533,70120,3.46,1.37,5.9,20,118,10603,1,Poor,68,Tertiary,577,Yes,285286,3.5,Equipment Purchase,18,Vehicle,75.8,18.9,2025-09-01,Non-Performing
APP001323,Transport,Central,Partnership,3,27,176480,260802,1.72,1.39,-6.6,36,94,19194,0,No History,57,Secondary,703,No,112333,0.64,Equipment Purchase,36,Vehicle,135.2,20.1,2025-11-03,Performing
APP001324,Trading,Greater Accra,Sole Proprietorship,13,4,299936,446742,1.05,1.82,14.8,7,100,37211,0,No History,41,Secondary,564,No,23785,0.08,Expansion,18,Equipment,104.0,18.0,2024-09-06,Performing
APP001325,Retail,Greater Accra,Sole Proprietorship,12,1,101960,134118,1.17,0.59,7.1,22,110,6901,2,Excellent,50,Tertiary,651,No,12138,0.12,Inventory,48,Vehicle,119.6,27.3,2025-05-15,Performing
APP001326,Trading,Greater Accra,Sole Proprietorship,4,3,62472,72851,1.48,0.74,7.1,28,86,7660,0,No History,30,Tertiary,670,No,143578,2.3,Working Capital,60,Inventory,84.6,20.6,2025-10-24,Performing
APP001327,Trading,Ashanti,Cooperative,4,41,1353925,1446068,0.44,1.42,9.1,18,56,106382,0,No History,34,Tertiary,665,Yes,138833,0.1,Working Capital,12,Personal Guarantee,2.8,28.0,2025-08-23,Performing
APP001328,Hospitality,Ashanti,Sole Proprietorship,4,1,2499120,3682600,0.83,3.81,10.7,16,100,166667,2,Excellent,27,Postgraduate,573,No,127524,0.05,Debt Refinancing,24,None,0.0,22.2,2024-11-12,Performing
APP001329,Services,Central,Partnership,10,7,173960,213285,0.45,2.19,-12.9,24,40,11896,0,No History,45,Secondary,522,No,322980,1.86,Inventory,18,Personal Guarantee,23.3,24.0,2025-10-16,Non-Performing
APP001330,Manufacturing,Greater Accra,Sole Proprietorship,9,7,85325,123743,1.71,2.29,18.0,14,113,10250,1,Good,45,Tertiary,508,No,94624,1.11,Inventory,24,Inventory,82.7,23.3,2024-12-06,Performing
APP001331,Services,Ashanti,Sole Proprietorship,6,4,860427,761388,0.33,3.04,-2.2,9,155,113634,1,Good,55,Postgraduate,850,No,65763,0.08,Working Capital,18,None,0.0,24.8,2025-02-07,Performing
APP001332,Construction,Central,Limited Liability,5,4,34413,30985,0.48,2.55,6.3,18,40,3779,1,Excellent,39,Tertiary,658,No,128600,3.74,Working Capital,24,Vehicle,95.1,22.0,2024-10-09,Performing
APP001333,Trading,Central,Partnership,4,7,119800,164036,1.86,2.12,23.4,47,27,5709,1,Poor,54,Tertiary,776,No,205825,1.72,Equipment Purchase,12,Property,64.3,28.2,2025-10-22,Performing
APP001334,Healthcare,Ashanti,Partnership,19,4,81179,59655,1.24,1.16,29.4,28,97,3617,1,Fair,49,Secondary,549,No,119064,1.47,Debt Refinancing,18,Personal Guarantee,19.5,23.3,2024-08-20,Performing
APP001335,Retail,Ashanti,Sole Proprietorship,2,1,38455,55811,3.09,0.55,-12.4,17,75,2540,0,No History,71,Secondary,726,Yes,61786,1.61,Working Capital,36,Personal Guarantee,20.6,25.5,2025-12-19,Non-Performing
APP001336,Services,Greater Accra,Limited Liability,4,9,104674,110611,0.82,0.62,8.4,28,31,7785,3,Good,62,Secondary,579,Yes,157672,1.51,Debt Refinancing,18,Property,141.1,24.4,2024-12-25,Performing
APP001337,Trading,Volta,Sole Proprietorship,6,21,63468,90998,0.93,2.72,11.3,38,33,5621,0,No History,59,Tertiary,617,No,65917,1.04,Working Capital,18,Vehicle,140.2,19.9,2025-07-19,Performing
APP001338,Construction,Greater Accra,Sole Proprietorship,1,17,198294,179081,2.66,1.93,-10.1,15,89,9740,2,Excellent,52,Tertiary,595,No,36756,0.19,Working Capital,12,None,0.0,29.4,2024-09-08,Non-Performing
APP001339,Agriculture,Volta,Partnership,3,3,117705,146467,2.22,0.06,17.6,28,80,14950,2,Excellent,31,Postgraduate,545,Yes,67607,0.57,Working Capital,18,Equipment,123.5,21.4,2025-03-21,Performing
APP001340,Agriculture,Western,Sole Proprietorship,16,2,54053,55922,1.89,1.34,9.4,18,34,6777,0,No History,45,Secondary,546,No,43516,0.81,Working Capital,24,Inventory,89.0,27.2,2024-07-22,Performing
APP001341,Trading,Ashanti,Sole Proprietorship,9,5,114771,133607,0.57,0.13,10.3,40,124,9365,1,Excellent,68,Secondary,616,No,54948,0.48,Debt Refinancing,18,Equipment,93.7,26.9,2025-10-18,Performing
APP001342,Manufacturing,Greater Accra,Partnership,3,35,160387,169037,0.61,1.16,-3.0,17,96,17251,0,No History,48,Secondary,570,Yes,25691,0.16,Equipment Purchase,24,Personal Guarantee,11.5,18.0,2025-02-27,Non-Performing
APP001343,Transport,Ashanti,Partnership,3,14,430118,632447,0.99,2.59,13.0,18,64,22413,0,No History,32,Tertiary,630,No,162594,0.38,Working Capital,60,Inventory,71.7,23.3,2025-08-06,Performing
APP001344,Construction,Ashanti,Limited Liability,2,14,163440,199869,0.97,1.93,18.1,27,55,14681,2,Good,46,Postgraduate,548,No,74148,0.45,Working Capital,24,Equipment,145.3,26.3,2025-10-27,Performing
APP001345,Construction,Greater Accra,Sole Proprietorship,4,17,525425,434099,0.58,1.0,9.5,14,58,75087,2,Good,30,Tertiary,680,No,121847,0.23,Equipment Purchase,24,Property,133.6,22.8,2024-08-07,Performing
APP001346,Manufacturing,Western,Sole Proprietorship,7,11,427341,606272,0.79,1.5,1.8,13,45,50970,0,No History,31,Tertiary,580,No,96982,0.23,Working Capital,24,None,0.0,23.5,2025-04-03,Performing
APP001347,Trading,Upper West,Sole Proprietorship,6,8,355452,307333,1.01,0.75,2.8,40,166,18651,0,No History,46,Primary,759,No,24290,0.07,Working Capital,24,Inventory,73.1,24.9,2024-10-11,Performing
APP001348,Trading,Ashanti,Cooperative,4,14,946688,884627,2.14,0.42,10.6,36,61,134154,1,Excellent,50,Secondary,615,Yes,224847,0.24,Working Capital,60,Personal Guarantee,28.4,22.5,2024-08-07,Performing
APP001349,Healthcare,Western,Partnership,2,4,48849,33799,2.54,0.71,8.6,31,86,5944,1,Fair,32,Tertiary,611,No,47801,0.98,Working Capital,18,Equipment,135.9,25.4,2025-06-01,Performing
APP001350,Agriculture,Greater Accra,Limited Liability,4,1,64570,91041,1.67,2.42,18.9,15,39,6093,1,Good,35,Tertiary,756,Yes,41725,0.65,Vehicle Purchase,48,Personal Guarantee,27.6,24.2,2024-08-31,Performing
APP001351,Transport,Ashanti,Sole Proprietorship,4,15,1350463,1158023,0.3,2.94,2.2,55,59,166175,0,No History,25,Secondary,577,No,74197,0.05,Equipment Purchase,12,Property,85.7,23.2,2025-03-23,Performing
APP001352,Services,Greater Accra,Partnership,8,25,107565,89604,2.33,2.51,-6.6,22,75,6533,0,No History,40,Tertiary,585,No,75661,0.7,Inventory,12,Property,90.2,20.1,2024-10-15,Performing
APP001353,Manufacturing,Western,Sole Proprietorship,6,2,15000,21423,1.67,2.32,12.3,24,73,1590,1,Excellent,25,Primary,560,Yes,500000,33.33,Inventory,36,Equipment,102.3,25.6,2024-10-15,Performing
APP001354,Construction,Volta,Partnership,5,16,153086,202834,1.94,0.51,2.3,46,16,17474,1,Good,38,Tertiary,637,No,108715,0.71,Debt Refinancing,18,Property,80.2,18.0,2025-04-09,Performing
APP001355,Manufacturing,Western,Limited Liability,10,39,248771,180849,0.61,1.07,17.4,21,62,37646,2,Excellent,42,Postgraduate,557,Yes,36843,0.15,Working Capital,24,Equipment,101.9,25.0,2025-04-26,Performing
APP001356,Transport,Greater Accra,Cooperative,12,7,15000,19385,2.73,1.15,8.1,15,108,720,1,Good,25,Primary,686,No,399535,26.64,Equipment Purchase,36,Inventory,60.8,24.1,2024-07-02,Performing
APP001357,Transport,Ashanti,Partnership,6,3,806712,1146926,0.91,0.89,15.9,30,33,68549,0,No History,29,Tertiary,616,No,11729,0.01,Working Capital,24,Property,139.0,20.7,2025-03-28,Performing
APP001358,Manufacturing,Ashanti,Partnership,6,8,89851,60259,0.57,0.55,-4.2,24,177,13694,0,No History,41,Secondary,691,Yes,36974,0.41,Equipment Purchase,12,Equipment,74.6,18.4,2025-06-27,Performing
APP001359,Trading,Ashanti,Limited Liability,4,4,265557,356561,1.77,1.55,9.7,32,76,17544,0,No History,39,Postgraduate,681,No,34349,0.13,Working Capital,18,Property,105.1,25.7,2025-07-02,Performing
APP001360,Services,Central,Partnership,3,3,111687,122037,1.0,1.51,-0.4,42,83,15366,1,Good,40,Primary,576,Yes,59618,0.53,Working Capital,12,Personal Guarantee,27.9,23.0,2025-10-02,Non-Performing
APP001361,Technology,Central,Sole Proprietorship,8,11,48554,58375,1.64,1.04,-6.6,43,32,1951,0,No History,45,Tertiary,557,Yes,84642,1.74,Expansion,48,Inventory,133.9,24.6,2025-10-27,Performing
APP001362,Trading,Western,Partnership,7,1,49548,51706,0.79,3.4,-2.3,16,77,2135,1,Poor,25,Secondary,592,Yes,92565,1.87,Working Capital,36,None,0.0,18.0,2025-06-02,Non-Performing
APP001363,Services,Ashanti,Sole Proprietorship,5,1,47693,58568,0.41,0.92,1.5,18,74,3782,0,No History,50,Tertiary,620,No,90870,1.91,Debt Refinancing,60,Equipment,129.9,25.9,2025-03-18,Performing
APP001364,Services,Greater Accra,Partnership,6,7,538986,339932,0.77,1.21,22.9,5,34,71264,0,No History,38,Secondary,648,No,112409,0.21,Working Capital,48,Equipment,114.5,27.8,2024-10-19,Performing
APP001365,Construction,Greater Accra,Partnership,10,7,163615,210480,0.34,0.36,1.1,14,115,8589,1,Excellent,34,Secondary,657,No,56375,0.34,Expansion,24,Equipment,99.3,23.4,2024-09-07,Performing
APP001366,Agriculture,Ashanti,Partnership,11,10,60905,38370,1.68,2.14,-7.3,21,46,5234,0,No History,25,Secondary,617,No,217419,3.57,Inventory,48,Equipment,100.1,20.4,2025-05-25,Non-Performing
APP001367,Construction,Ashanti,Sole Proprietorship,0,48,63626,64247,0.3,2.87,9.6,40,65,3548,0,No History,38,Tertiary,562,No,11944,0.19,Working Capital,36,Personal Guarantee,2.6,25.7,2025-11-24,Performing
APP001368,Transport,Western,Sole Proprietorship,3,8,683772,503166,2.23,0.31,8.4,21,117,45697,0,No History,48,Secondary,570,Yes,10000,0.01,Debt Refinancing,24,Equipment,65.8,22.9,2024-11-28,Performing
APP001369,Agriculture,Western,Partnership,5,13,660245,885531,0.36,1.83,2.1,34,37,66261,2,Excellent,43,Secondary,664,Yes,125585,0.19,Equipment Purchase,24,Equipment,135.9,27.5,2024-08-23,Performing
APP001370,Trading,Greater Accra,Limited Liability,2,2,741924,654595,2.05,1.0,6.1,16,45,58090,0,No History,44,Tertiary,564,Yes,42992,0.06,Vehicle Purchase,36,Property,96.8,24.1,2025-02-14,Performing
APP001371,Retail,Ashanti,Partnership,6,15,279185,281609,1.54,2.22,19.7,12,68,18266,0,No History,37,Tertiary,667,Yes,333478,1.19,Working Capital,24,None,0.0,18.0,2024-07-01,Performing
APP001372,Trading,Greater Accra,Sole Proprietorship,3,4,253496,249915,0.3,1.58,16.0,22,72,22109,0,No History,41,Tertiary,670,No,169846,0.67,Inventory,24,Personal Guarantee,1.6,18.0,2025-04-25,Performing
APP001373,Transport,Greater Accra,Limited Liability,6,7,37830,48999,1.2,1.59,15.0,25,88,4695,0,No History,28,Secondary,750,Yes,107884,2.85,Working Capital,24,Equipment,119.7,21.2,2024-07-27,Performing
APP001374,Manufacturing,Central,Limited Liability,3,6,157531,162734,0.32,1.51,-6.2,15,154,8558,1,Excellent,41,Tertiary,579,No,36799,0.23,Equipment Purchase,36,Inventory,121.5,25.8,2025-11-15,Performing
APP001375,Trading,Greater Accra,Sole Proprietorship,3,20,78800,103232,1.21,3.97,40.0,11,124,7687,0,No History,36,Tertiary,592,Yes,117693,1.49,Equipment Purchase,12,Inventory,80.5,22.0,2025-10-13,Non-Performing
APP001376,Transport,Ashanti,Sole Proprietorship,6,1,18203,12126,0.62,0.42,20.6,17,96,1328,0,No History,28,Tertiary,423,No,40279,2.21,Equipment Purchase,36,Property,97.0,26.0,2024-09-01,Non-Performing
APP001377,Manufacturing,Greater Accra,Limited Liability,9,1,752244,581059,0.3,0.13,14.2,30,86,64267,0,No History,51,Secondary,539,No,63553,0.08,Working Capital,36,Inventory,111.6,21.4,2024-09-18,Performing
APP001378,Manufacturing,Northern,Limited Liability,7,5,91800,100647,1.48,2.16,-6.0,22,55,12722,1,Excellent,25,Postgraduate,538,Yes,43204,0.47,Inventory,24,Property,113.7,32.3,2025-11-27,Performing
APP001379,Trading,Ashanti,Cooperative,5,11,751961,1092132,0.97,0.51,19.4,13,25,113972,2,Fair,48,Secondary,662,Yes,77586,0.1,Inventory,18,Equipment,106.0,23.2,2025-09-13,Performing
APP001380,Services,Greater Accra,Limited Liability,1,8,421989,281585,1.05,2.26,2.0,14,220,29183,1,Good,49,Secondary,773,Yes,46588,0.11,Working Capital,24,Property,92.8,25.1,2025-11-21,Performing
APP001381,Agriculture,Ashanti,Partnership,3,25,222211,141943,0.3,2.09,5.7,31,54,25686,0,No History,35,Secondary,669,Yes,162866,0.73,Equipment Purchase,12,Inventory,66.2,20.2,2024-12-28,Performing
APP001382,Trading,Eastern,Partnership,3,11,373536,276751,0.3,0.69,-12.2,20,55,45273,1,Poor,54,Postgraduate,704,Yes,94154,0.25,Equipment Purchase,18,Property,62.0,22.3,2024-08-29,Non-Performing
APP001383,Retail,Upper East,Sole Proprietorship,8,4,73889,86970,0.83,5.0,-6.9,9,36,10425,0,No History,35,Tertiary,559,Yes,35983,0.49,Expansion,24,Vehicle,101.4,26.0,2025-05-29,Non-Performing
